ts,open,high,low,close,volume
1700000000,150.0000,151.7085,149.4000,151.1085,1005
1700003600,151.1085,152.7821,150.5085,152.1821,1010
1700007200,152.1821,153.7869,151.5821,153.1869,1015
1700010800,153.1869,154.6900,152.5869,154.0900,1020
1700014400,154.0900,155.4609,153.4900,154.8609,1025
1700018000,154.8609,156.0717,154.2609,155.4717,1030
1700021600,155.4717,156.4977,154.8717,155.8977,1035
1700025200,155.8977,156.7179,155.2977,156.1179,1040
1700028800,156.1179,156.7179,155.5157,156.1157,1045
1700032400,156.1157,156.7157,155.2788,155.8788,1050
1700036000,155.8788,156.4788,154.8000,155.4000,1055
1700039600,155.4000,156.0000,154.0767,154.6767,1060
1700043200,154.6767,155.2767,153.1114,153.7114,1065
1700046800,153.7114,154.3114,151.9116,152.5116,1070
1700050400,152.5116,153.1116,150.4894,151.0894,1075
1700054000,151.0894,151.6894,148.8618,149.4618,1080
1700057600,149.4618,150.0618,147.0495,147.6495,1085
1700061200,147.6495,148.2495,145.0772,145.6772,1090
1700064800,145.6772,146.2772,142.9731,143.5731,1095
1700068400,143.5731,144.1731,140.7676,141.3676,1100
1700072000,141.3676,141.9676,138.4934,139.0934,1105
1700075600,139.0934,139.6934,136.1848,136.7848,1110
1700079200,136.7848,137.3848,133.8765,134.4765,1115
1700082800,134.4765,135.0765,131.6033,132.2033,1120
1700086400,132.2033,132.8033,129.3993,129.9993,1125
1700090000,129.9993,130.5993,127.2972,127.8972,1130
1700093600,127.8972,128.4972,125.3276,125.9276,1135
1700097200,125.9276,126.5276,123.5184,124.1184,1140
1700100800,124.1184,124.7184,121.8942,122.4942,1145
1700104400,122.4942,123.0942,120.4758,121.0758,1150
1700108000,121.0758,121.6758,119.2801,119.8801,1155
1700111600,119.8801,120.4801,118.3190,118.9190,1160
1700115200,118.9190,119.5190,117.6000,118.2000,1165
1700118800,118.2000,118.8000,117.1255,117.7255,1170
1700122400,117.7255,118.3255,116.8929,117.4929,1175
1700126000,117.4929,118.0948,116.8929,117.4948,1180
1700129600,117.4948,118.3188,116.8948,117.7188,1185
1700133200,117.7188,118.7482,117.1188,118.1482,1190
1700136800,118.1482,119.3620,117.5482,118.7620,1195
1700140400,118.7620,120.1355,118.1620,119.5355,1200
1700144000,119.5355,121.0408,118.9355,120.4408,1205
1700147600,120.4408,122.0470,119.8408,121.4470,1210
1700151200,121.4470,123.1216,120.8470,122.5216,1215
1700154800,122.5216,124.2303,121.9216,123.6303,1220
1700158400,123.6303,125.3385,123.0303,124.7385,1225
1700162000,124.7385,126.4112,124.1385,125.8112,1230
1700165600,125.8112,127.4144,125.2112,126.8144,1235
1700169200,126.8144,128.3155,126.2144,127.7155,1240
