ts,open,high,low,close,volume
1700000000,100.0000,102.9384,99.2500,102.1884,1005
1700003600,102.1884,105.0579,101.4384,104.3079,1010
1700007200,104.3079,107.0414,103.5579,106.2914,1015
1700010800,106.2914,108.8255,105.5414,108.0755,1020
1700014400,108.0755,110.3527,107.3255,109.6027,1025
1700018000,109.6027,111.5721,108.8527,110.8221,1030
1700021600,110.8221,112.4417,110.0721,111.6917,1035
1700025200,111.6917,112.9291,110.9417,112.1791,1040
1700028800,112.1791,113.0124,111.4291,112.2624,1045
1700032400,112.2624,113.0124,111.1811,111.9311,1050
1700036000,111.9311,112.6811,110.4360,111.1860,1055
1700039600,111.1860,111.9360,109.2895,110.0395,1060
1700043200,110.0395,110.7895,107.7649,108.5149,1065
1700046800,108.5149,109.2649,105.8963,106.6463,1070
1700050400,106.6463,107.3963,103.7271,104.4771,1075
1700054000,104.4771,105.2271,101.3091,102.0591,1080
1700057600,102.0591,102.8091,98.7010,99.4510,1085
1700061200,99.4510,100.2010,95.9668,96.7168,1090
1700064800,96.7168,97.4668,93.1739,93.9239,1095
1700068400,93.9239,94.6739,90.3915,91.1415,1100
1700072000,91.1415,91.8915,87.6883,88.4383,1105
1700075600,88.4383,89.1883,85.1308,85.8808,1110
1700079200,85.8808,86.6308,82.7818,83.5318,1115
1700082800,83.5318,84.2818,80.6980,81.4480,1120
1700086400,81.4480,82.1980,78.9287,79.6787,1125
1700090000,79.6787,80.4287,77.5148,78.2648,1130
1700093600,78.2648,79.0148,76.4870,77.2370,1135
1700097200,77.2370,77.9870,75.8657,76.6157,1140
1700100800,76.6157,77.3657,75.6596,76.4096,1145
1700104400,76.4096,77.3661,75.6596,76.6161,1150
1700108000,76.6161,77.9713,75.8661,77.2213,1155
1700111600,77.2213,78.9501,76.4713,78.2001,1160
1700115200,78.2001,80.2669,77.4501,79.5169,1165
1700118800,79.5169,81.8770,78.7669,81.1270,1170
1700122400,81.1270,83.7275,80.3770,82.9775,1175
1700126000,82.9775,85.7588,82.2275,85.0088,1180
1700129600,85.0088,87.9062,84.2588,87.1562,1185
1700133200,87.1562,90.1019,86.4062,89.3519,1190
1700136800,89.3519,92.2768,88.6019,91.5268,1195
1700140400,91.5268,94.3623,90.7768,93.6123,1200
1700144000,93.6123,96.2922,92.8623,95.5422,1205
1700147600,95.5422,98.0048,94.7922,97.2548,1210
1700151200,97.2548,99.4443,96.5048,98.6943,1215
1700154800,98.6943,100.5625,97.9443,99.8125,1220
1700158400,99.8125,101.3200,99.0625,100.5700,1225
1700162000,100.5700,101.6876,99.8200,100.9376,1230
1700165600,100.9376,101.6876,100.1468,100.8968,1235
1700169200,100.8968,101.6468,99.6904,100.4404,1240
