ts,open,high,low,close,volume
1700000000,50.0000,51.7492,49.7500,51.4992,1005
1700003600,51.4992,53.2433,51.2492,52.9933,1010
1700007200,52.9933,54.7276,52.7433,54.4776,1015
1700010800,54.4776,56.1971,54.2276,55.9471,1020
1700014400,55.9471,57.6471,55.6971,57.3971,1025
1700018000,57.3971,59.0732,57.1471,58.8232,1030
1700021600,58.8232,60.4711,58.5732,60.2211,1035
1700025200,60.2211,61.8368,59.9711,61.5868,1040
1700028800,61.5868,63.1666,61.3368,62.9166,1045
1700032400,62.9166,64.4574,62.6666,64.2074,1050
1700036000,64.2074,65.7060,63.9574,65.4560,1055
1700039600,65.4560,66.9102,65.2060,66.6602,1060
1700043200,66.6602,68.0678,66.4102,67.8178,1065
1700046800,67.8178,69.1772,67.5678,68.9272,1070
1700050400,68.9272,70.2375,68.6772,69.9875,1075
1700054000,69.9875,71.2479,69.7375,70.9979,1080
1700057600,70.9979,72.2083,70.7479,71.9583,1085
1700061200,71.9583,73.1192,71.7083,72.8692,1090
1700064800,72.8692,73.9815,72.6192,73.7315,1095
1700068400,73.7315,74.7965,73.4815,74.5465,1100
1700072000,74.5465,75.5660,74.2965,75.3160,1105
1700075600,75.3160,76.2925,75.0660,76.0425,1110
1700079200,76.0425,76.9785,75.7925,76.7285,1115
1700082800,76.7285,77.6273,76.4785,77.3773,1120
1700086400,77.3773,78.2424,77.1273,77.9924,1125
1700090000,77.9924,78.8275,77.7424,78.5775,1130
1700093600,78.5775,79.3869,78.3275,79.1369,1135
1700097200,79.1369,79.9249,78.8869,79.6749,1140
1700100800,79.6749,80.4462,79.4249,80.1962,1145
1700104400,80.1962,80.9556,79.9462,80.7056,1150
1700108000,80.7056,81.4579,80.4556,81.2079,1155
1700111600,81.2079,81.9581,80.9579,81.7081,1160
1700115200,81.7081,82.4613,81.4581,82.2113,1165
1700118800,82.2113,82.9723,81.9613,82.7223,1170
1700122400,82.7223,83.4961,82.4723,83.2461,1175
1700126000,83.2461,84.0374,82.9961,83.7874,1180
1700129600,83.7874,84.6008,83.5374,84.3508,1185
1700133200,84.3508,85.1907,84.1008,84.9407,1190
1700136800,84.9407,85.8112,84.6907,85.5612,1195
1700140400,85.5612,86.4660,85.3112,86.2160,1200
1700144000,86.2160,87.1586,85.9660,86.9086,1205
1700147600,86.9086,87.8921,86.6586,87.6421,1210
1700151200,87.6421,88.6692,87.3921,88.4192,1215
1700154800,88.4192,89.4920,88.1692,89.2420,1220
1700158400,89.2420,90.3623,88.9920,90.1123,1225
1700162000,90.1123,91.2815,89.8623,91.0315,1230
1700165600,91.0315,92.2504,90.7815,92.0004,1235
1700169200,92.0004,93.2692,91.7504,93.0192,1240
